name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,result
sa7,-0.059115376,0.053172879,0.031338509,-0.070457548,-0.12034288,-0.019470606,-0.072734021,-0.067697801,0.127498507,-0.151825607,0.204892918,-0.055244844,-0.208961502,-0.101303905,-0.032700449,0.21325621,-0.17715767,-0.162332609,-0.035002895,-0.018745448,0.084753461,0.086006343,-0.00143685,0.0024882,-0.175340757,-0.324540943,-0.084282361,-0.045425728,-0.060187452,-0.049529191,-0.080973007,0.101246893,-0.181356981,-0.035429113,0.086582623,0.126324028,-0.018411679,-0.037646096,0.141535133,0.017551109,-0.252938837,0.047104891,0.058129556,0.256457567,0.18520762,0.004260766,-0.006437588,-0.138661861,0.127271906,-0.132830188,0.046183698,0.164866328,0.059658952,0.066214718,0.02538963,-0.084839061,0.062790267,0.13736105,-0.120395035,-0.058108434,0.102521352,-0.073241442,-0.004993713,-0.100584157,0.14667891,-0.004754401,-0.088272817,-0.227123186,0.089440189,-0.14488247,-0.116433844,0.082846858,-0.184530273,-0.175135747,-0.330806255,-0.041382946,0.311312884,0.113309428,-0.184850499,0.085238084,0.042219486,-0.002916377,0.171769187,0.154181793,0.026488051,0.072266854,-0.088306695,0.052438024,0.239611879,-0.069742948,-0.042447735,0.205824122,0.011501949,0.067753613,0.056631662,-0.000942979,-0.020119105,0.041812412,-0.136872604,0.017607376,0.025151659,-0.029998261,-0.053665668,0.12761724,-0.125455067,0.145583764,-0.017717686,0.067646071,-0.041282289,-0.040842101,-0.095120028,-0.035271108,0.110928789,-0.213172853,0.150120467,0.171564206,0.041346543,0.085357592,0.1119124,0.044370711,-0.050642703,-0.037058543,-0.271947652,-0.027180742,0.116120338,-0.038673013,0.123603769,0.001786991,dog_girl
sa8,-0.125805393,0.112868443,0.010090562,-0.130631194,-0.126063734,-0.013449857,-0.120204575,-0.143337488,0.159662038,-0.138795987,0.185887471,-0.106735148,-0.213363498,-0.080887258,-0.053676046,0.22432217,-0.209308386,-0.123534612,-0.027211845,0.044196706,0.10266754,0.039314304,0.024275355,0.073796391,-0.106549084,-0.392201424,-0.100987926,-0.069907695,-0.036852222,-0.072817691,-0.056646749,0.017911332,-0.209459513,-0.024884291,0.025370684,0.188116059,0.001578996,-0.118497111,0.133147657,0.017808359,-0.31272471,0.087622896,0.047196716,0.207285345,0.170279101,-0.016707219,0.024713919,-0.163223132,0.171257421,-0.145295113,-0.024617121,0.124893554,0.034479626,-0.004481983,0.006759231,-0.116805159,0.075215057,0.111034483,-0.223041311,-0.039213635,0.154209405,-0.088123396,-0.013106777,-0.092946902,0.137677848,0.12827763,-0.082466811,-0.254031539,0.085678168,-0.18709822,-0.028507151,0.118441246,-0.149097472,-0.212893128,-0.292000055,-0.039980989,0.365814,0.129233822,-0.134687006,0.055658326,0.000228162,0.00405952,0.150673568,0.157661676,0.037454605,0.091449358,-0.100405484,0.060961932,0.269867569,-0.06548126,0.002790666,0.230400786,-0.000750143,0.081491992,0.017483331,0.008807427,-0.073814064,0.048600435,-0.117626607,0.046320785,-0.016895819,-0.058712706,-0.014648531,0.046734393,-0.151529312,0.108573288,-0.016439974,-0.002353626,-0.054996416,-0.043413859,-0.098432951,-0.001715131,0.163310736,-0.224050611,0.206964076,0.187362164,0.072640263,0.108187914,0.129077405,0.063649669,-0.030547224,-0.04644458,-0.214911357,-0.027874956,0.080688372,-0.044495434,0.140597373,-0.037258349,dog_girl
sa9,-0.140231401,0.094669685,0.011757304,-0.130845353,-0.149748385,-0.027184943,-0.105838887,-0.115070097,0.139475361,-0.15582554,0.217120677,-0.141428411,-0.175101086,-0.022500666,-0.045318104,0.198261574,-0.1558671,-0.143758044,-0.016792249,0.001995367,0.115540504,0.070028067,0.012667158,0.065241076,-0.125240669,-0.354799211,-0.142383471,-0.045505255,0.003193104,-0.078997813,-0.056695715,0.022511683,-0.219137073,-0.050889049,0.049279507,0.176200405,-0.012817117,-0.119504638,0.099616095,-0.0246986,-0.235047176,0.047018815,0.093576834,0.256560266,0.189400002,-0.001689443,-0.001475632,-0.135701209,0.080783114,-0.121703379,-0.003598843,0.089677855,0.032585368,0.050630495,0.02058815,-0.090127535,0.097659379,0.155019715,-0.176440954,-0.049106546,0.152171806,-0.085219987,-0.003686835,-0.108152434,0.230890229,0.079139113,-0.086342007,-0.239590332,0.094366424,-0.141146824,-0.055240031,0.083781123,-0.179816708,-0.157840624,-0.298283011,-0.019740427,0.313406348,0.101708792,-0.114338361,0.116390318,0.038704775,0.046104122,0.120075509,0.124207139,0.027830955,0.049810417,-0.112673491,0.098004706,0.238504529,-0.075882412,0.007357952,0.178545371,-0.035595711,0.030364692,0.048726201,0.046043087,-0.091826037,0.038364451,-0.115358897,0.052495789,0.004240644,-0.027888872,-0.035595324,0.124926075,-0.143428743,0.115643941,-0.045332365,0.001814962,-0.075063989,-0.083661944,-0.060041957,0.009485657,0.1186928,-0.242631331,0.165873021,0.157011226,0.052193511,0.121293448,0.094013691,0.051361728,-0.030396145,-0.003758488,-0.261735559,-0.006369993,0.07750801,-0.051663999,0.118621036,0.0091161,dog_girl
sa10,-0.10091608,0.039363313,0.067000315,-0.06010206,-0.147404447,-0.048459619,-0.058122098,-0.098334566,0.11231973,-0.13278079,0.193775877,-0.116983183,-0.215528175,-0.037223291,-0.051934578,0.201044068,-0.119647689,-0.130008668,-0.080767505,0.016595809,0.086776175,0.110989287,0.016859427,0.023069732,-0.158861101,-0.336763859,-0.103938736,-0.045945033,-0.049363643,-0.001443176,-0.0964389,0.065130793,-0.163766384,-0.041944522,0.063110858,0.103599876,-0.013741518,-0.097110443,0.118545912,-0.002810623,-0.326378345,0.060473472,0.070050724,0.2385187,0.202473998,-0.013251537,-0.001787977,-0.164302781,0.135800406,-0.201226369,0.014581767,0.133208811,0.024135128,0.029186927,0.029839663,-0.046416309,0.076804727,0.19149749,-0.147649795,-0.017808814,0.154947087,-0.115317166,-0.013097838,-0.131174669,0.127427787,0.022535075,-0.107837118,-0.194942623,0.07063818,-0.17543897,-0.085526757,0.114335321,-0.164903447,-0.214459583,-0.365313411,-0.006720398,0.351849437,0.149488315,-0.174486578,0.069299117,0.018378977,0.083656102,0.181747213,0.146264076,0.035212934,0.018717116,-0.148752168,0.013501514,0.270318568,-0.098959275,0.007853972,0.258411795,0.02390153,0.031512626,0.030059054,0.079352282,-0.075476885,-0.008903498,-0.11970745,0.037129309,0.07391493,-0.025729297,-0.033075023,0.120887771,-0.154117867,0.145261601,-0.056910984,0.036979869,0.02079157,-0.117989682,-0.028060375,-0.024251381,0.115495443,-0.177378401,0.097924158,0.15223521,0.058475379,0.103746653,0.105639741,0.042435113,-0.090111487,-0.027068488,-0.257746547,-0.041533377,0.127155721,-0.043161348,0.093646109,-0.004997562,dog_girl
sa11,-0.084995992,0.00420888,0.017612584,-0.074237198,-0.073096737,-0.011085108,-0.071480513,-0.090641409,0.12191359,-0.078470059,0.152163506,-0.039342806,-0.177412808,-0.078958198,-0.077490911,0.19392702,-0.154479831,-0.171547055,-0.041157141,0.01270297,0.06852822,0.0721028,-0.009509128,0.030623022,-0.157609507,-0.309298396,-0.129294038,-0.072497584,-0.048022117,-0.018072868,-0.045038417,0.067920782,-0.179017663,-0.015482895,0.100308582,0.133645371,0.026716445,-0.07947313,0.120450586,0.037683357,-0.245787486,0.067552261,0.086592704,0.254832268,0.191403344,-0.028661659,0.008293218,-0.157173321,0.120897695,-0.109327838,0.022587765,0.134018719,0.070281804,0.062187057,0.048061118,-0.091820136,0.076218352,0.141304448,-0.129343897,-0.017748645,0.052778393,-0.048590362,-0.021473009,-0.118706852,0.123726837,0.007961321,-0.10025689,-0.245354116,0.120698273,-0.132663026,-0.076998204,0.097713895,-0.191700161,-0.177761123,-0.321710944,-0.021673394,0.345063418,0.121482126,-0.208265245,0.122782066,0.006671872,0.021337898,0.122626543,0.156132653,0.031340219,0.089618012,-0.09181419,0.022526681,0.228420898,-0.042144291,-0.018077247,0.180893034,-0.01665622,0.047702946,0.053705297,0.02397019,-0.046675161,0.032942124,-0.144175589,-0.028629286,0.024715014,0.001632522,-0.004092227,0.119346038,-0.116999254,0.116841547,0.006688576,0.033969335,-0.020044474,-0.021811727,-0.069397502,-0.021672573,0.131936163,-0.227987751,0.149255812,0.146606028,0.046150386,0.069649547,0.101035841,0.070643604,-0.076456368,-0.010769681,-0.234795436,0.001421281,0.078106202,-0.037215564,0.092319623,-0.001832855,dog_girl
sa12,-0.129844531,0.052815828,0.050500177,-0.033328798,-0.114747874,0.005889605,-0.049678937,-0.075544745,0.129162475,-0.135534361,0.232543796,-0.110308692,-0.214257896,-0.066905625,-0.056113951,0.232002124,-0.191021264,-0.156611398,-0.056302074,0.008095945,0.113029219,0.086561613,-0.013362777,0.000461592,-0.175260112,-0.359934509,-0.069876365,-0.063479371,-0.032119215,-0.06005045,-0.055759944,0.08339522,-0.142257512,-0.010879945,0.073414989,0.115466207,-0.020656792,-0.075985633,0.149777815,-0.012180205,-0.28581205,0.044701803,0.078549258,0.251033545,0.165180296,-0.007781907,-0.022340083,-0.149604276,0.09427882,-0.144565538,-0.013526551,0.134653434,0.056280199,0.080277093,0.015775267,-0.104616955,0.023600314,0.134938449,-0.139851451,-0.069985174,0.060649499,-0.066510066,-0.015995715,-0.109935507,0.099745832,0.03843911,-0.088934943,-0.212180242,0.08192715,-0.143328473,-0.082852155,0.107426278,-0.169513091,-0.200675085,-0.298505694,-0.068057463,0.347959518,0.086797386,-0.182636097,0.029450592,0.06703826,0.005714229,0.151871502,0.149108782,0.003112258,0.054721039,-0.082689993,0.047487482,0.210664421,-0.073932327,-0.023876267,0.195168599,0.023548558,0.028314997,0.050606333,0.032467701,-0.024454277,0.035991073,-0.131084219,-0.031091496,0.033924252,-0.011381179,-0.018301465,0.1070944,-0.127051145,0.139826387,0.011462595,0.050797947,-0.002409314,-0.019110288,-0.048677787,-0.015807636,0.123450473,-0.194082186,0.104547806,0.187035844,0.026966594,0.109346375,0.096949503,0.048036475,-0.075847059,-0.007738176,-0.256128877,-0.010945707,0.098839611,-0.005755948,0.096090227,-0.027696304,dog_girl
sa13,-0.060970511,0.076076895,0.052037366,-0.062490322,-0.108437963,-0.043956768,-0.084845707,-0.134559333,0.156403407,-0.12721616,0.161869839,-0.082834378,-0.203540266,-0.044345558,-0.041605331,0.189507037,-0.181789935,-0.171124652,-0.057028003,-0.008657743,0.050988324,0.092272483,0.028939057,0.01025193,-0.153121501,-0.355962664,-0.093439616,-0.058796465,-0.019928016,-0.025678443,-0.046370458,0.017251214,-0.208181441,-0.036991969,0.07252641,0.073231548,-0.001810591,-0.109118901,0.143235683,-0.018547386,-0.292560339,0.058754414,0.080988102,0.239135638,0.160483539,-0.019804101,-0.023050226,-0.171196923,0.130912766,-0.098037884,-0.038919993,0.111261554,0.026379978,0.031569257,0.016734455,-0.109586082,0.047387384,0.14328897,-0.172343984,-0.022479184,0.075237609,-0.097550243,-0.028764375,-0.103982992,0.15791665,0.000431496,-0.087062679,-0.237543821,0.056521185,-0.158396259,-0.043817312,0.098714463,-0.145768419,-0.202510476,-0.333430052,-0.037901923,0.299243808,0.082838655,-0.178128615,0.095818184,0.038272057,0.048552368,0.141684189,0.153240249,0.001225315,0.10724508,-0.103814766,0.042858638,0.246726751,-0.102843851,-0.024527928,0.226008728,-0.029577171,0.04558526,0.028083224,0.02993976,-0.097768746,0.040088333,-0.162900746,0.00220571,0.100036219,0.009532608,0.009188748,0.105504028,-0.141046509,0.069950476,0.003676543,0.001788103,0.009459279,-0.033655003,-0.086026743,-0.094133377,0.138009563,-0.229277492,0.173031032,0.184120104,0.056653127,0.118228607,0.103980161,0.014495239,-0.062737569,0.019909896,-0.196774915,-0.008469735,0.11780113,-0.010000943,0.124462038,-0.022872437,dog_girl
sa14,-0.126890853,0.040995128,-0.004720415,-0.097658046,-0.13527073,-0.045583267,-0.058169454,-0.163523003,0.164146245,-0.155031741,0.214143366,-0.11086788,-0.168107376,-0.046467703,-0.05817211,0.194890216,-0.212083146,-0.128650278,-0.020684354,0.01877166,0.109217249,0.03941511,0.021353371,0.069358431,-0.166191116,-0.392957091,-0.129214704,-0.069679789,-0.010933983,-0.038049057,-0.035323255,0.072439097,-0.187416703,-0.039625645,0.032076612,0.106122799,0.038602017,-0.07751596,0.124706797,0.007327516,-0.297224194,0.055764407,0.103071675,0.248352617,0.145511195,-0.038562346,0.031443559,-0.174681976,0.112080351,-0.119792938,-0.025793467,0.059789527,-0.009247931,0.01157821,0.031873539,-0.104688466,0.035683613,0.139785916,-0.169040427,0.025059853,0.132927775,-0.061669808,-0.025488466,-0.115508519,0.167483449,0.081591234,-0.089069366,-0.2355057,0.092136718,-0.150212213,-0.066386521,0.095287517,-0.157512918,-0.191531852,-0.334884524,-0.055322617,0.395611584,0.081973732,-0.134391904,0.07352899,0.003894862,0.001301705,0.174607575,0.155698404,0.039480474,0.077817582,-0.084567949,0.088854827,0.251830429,-0.03215982,-0.009790669,0.22306104,-0.027688224,0.060281672,0.030156545,0.070320733,-0.112007439,0.056967769,-0.144263327,0.027238719,0.025167398,-0.026403189,0.004356467,0.105670772,-0.154021665,0.123204701,-0.004465516,0.01207906,-0.013494,-0.017602038,-0.07282605,0.004251573,0.122791499,-0.235398024,0.160390586,0.170678109,0.091428757,0.113028727,0.081830189,0.010600562,-0.050881449,0.001370215,-0.247464031,0.031355679,0.076356262,-0.081744537,0.106201887,-0.018847084,dog_girl
sa15,-0.061683081,0.054464862,0.030073151,-0.107859455,-0.104504295,-0.03772882,-0.064660385,-0.069392145,0.162861809,-0.155799404,0.183393389,-0.081043005,-0.190720007,-0.073562093,-0.036980271,0.199186131,-0.219107568,-0.132646814,-0.001376538,-0.005147666,0.086647794,0.047035772,-0.012314686,0.028140422,-0.148300678,-0.342264473,-0.115387402,-0.02741402,0.000695053,-0.053184927,-0.055188715,0.060441047,-0.219426706,-0.042737648,0.047916681,0.117989086,-0.006548246,-0.102785878,0.113556392,0.021822495,-0.242507532,0.015311716,0.039009333,0.226432145,0.166005865,-0.002634863,-0.004208677,-0.137506068,0.122212552,-0.143001437,-0.037041452,0.135328695,-0.008978159,0.06053251,0.00664774,-0.116370641,0.078720436,0.102682531,-0.153201059,-0.046086106,0.065610215,-0.060486067,0.003888488,-0.08819177,0.162031516,0.030902563,-0.085754283,-0.262205243,0.108037792,-0.173798457,-0.061488453,0.097066104,-0.132166758,-0.165225491,-0.30988884,-0.062992416,0.305583239,0.107285872,-0.149263173,0.08505936,-0.001049566,-0.02116812,0.151293039,0.161854193,0.024104023,0.120601289,-0.099192888,0.056801699,0.248438075,-0.058872156,-0.028147832,0.217233732,-0.024513954,0.083721846,0.04372482,0.024416395,-0.079786554,0.060324211,-0.125369728,0.008786207,0.081127651,-0.039861508,-0.038968753,0.153454557,-0.138491839,0.156357214,-0.024502026,0.034074869,-0.042772342,-0.047877684,-0.09537226,-0.004545961,0.13336724,-0.222876057,0.174354091,0.189847946,0.038462218,0.087885745,0.103053153,0.02652977,-0.058267545,-0.045028389,-0.24271971,-0.020222941,0.048555057,-0.06574028,0.107896745,-0.028656764,dog_girl
c1,-0.049529195,0.065418459,0.050585099,-0.120561868,-0.125097603,0.014454899,-0.126102552,-0.060081385,0.163332641,-0.197337404,0.182203218,-0.095110625,-0.181266725,-0.043870203,-0.075393692,0.26052022,-0.233201548,-0.18892917,0.014937733,-0.007060436,0.079810537,0.03143318,-0.005682965,0.047588728,-0.155432701,-0.38060233,-0.086777814,-0.055721022,-0.056637973,-0.066073924,-0.040711679,0.070928961,-0.18295908,0.039511278,0.007275938,0.13265945,-0.006843988,-0.12069115,0.116597019,0.012506223,-0.274441481,0.056818929,0.070485719,0.207236856,0.131890327,-0.049543232,0.016861055,-0.130311683,0.092563212,-0.176848441,-0.007790029,0.129721865,0.02181088,0.046935458,0.050736062,-0.074712202,0.048903558,0.120373704,-0.123873435,-0.004381993,0.073191397,-0.052287959,0.03193707,-0.135142699,0.205922052,0.101710916,-0.084758669,-0.216131568,0.12551704,-0.115588807,-0.090917677,0.066850789,-0.128996655,-0.178723082,-0.267146498,-0.023128601,0.343499005,0.122318104,-0.146514937,0.103881441,0.031466413,-0.04161587,0.109396882,0.188162684,0.01595398,0.077199474,-0.076823443,0.086491078,0.249224484,-0.066248439,-0.003388104,0.20067203,-0.033327702,0.08027342,0.026731648,-0.000742765,-0.080035627,0.082868032,-0.138967991,0.023678543,0.003066917,-0.03065379,-0.048932198,0.099333078,-0.073696703,0.079507545,-0.026075035,-0.015964244,-0.0239527,0.074031457,-0.096276,-0.059415124,0.125646129,-0.19704552,0.160495088,0.152674228,0.076577358,0.102012813,0.129819602,0.097338907,-0.024719156,-0.054071274,-0.22215426,0.008812583,0.082344308,-0.047412489,0.082542405,0.014958327,dog_girl
c2,-0.035619579,0.103406936,0.078809954,-0.084119916,-0.122628257,-0.039736096,-0.095044643,-0.091674037,0.120533064,-0.187500969,0.191471681,-0.137194693,-0.219206139,-0.03818652,-0.013107249,0.214413345,-0.173835576,-0.186453074,-0.004680948,0.015433426,0.067066863,-0.028398693,0.005846545,0.022869596,-0.133968711,-0.372660816,-0.146091104,-0.031494241,-0.050950877,-0.063859604,-0.053547274,0.035012342,-0.167837769,-0.010199387,-0.001682403,0.101478174,-0.037972711,-0.122269638,0.124642923,0.006215877,-0.278888136,0.053861901,0.119321473,0.22027123,0.194547966,0.043402817,0.029340278,-0.114360869,0.104151927,-0.132901087,0.007304446,0.121720716,0.070673324,0.066839337,0.042496871,-0.088561118,0.053226143,0.13800475,-0.180115148,0.012803441,0.124496579,-0.027730981,-0.019642606,-0.121002384,0.248436421,0.126846507,-0.118019149,-0.222257361,0.135984644,-0.181572333,-0.117432468,0.079330705,-0.146520883,-0.168207675,-0.255942404,-0.045199975,0.302260071,0.088682763,-0.133642212,0.066518486,0.034802705,-0.015187351,0.106198289,0.170449138,0.009476038,0.045207862,-0.079717077,-0.013179356,0.272538006,-0.062098026,-0.016813474,0.191392124,-0.032011554,0.032308258,0.023595801,0.011069451,-0.084438555,0.063546337,-0.155802161,-0.012912519,-0.003191927,-0.09473747,-0.090049684,0.064472489,-0.139871776,0.121517561,-0.017354693,0.042563912,-0.031344146,0.017756296,-0.121834554,-0.019112309,0.140233293,-0.267399907,0.168876663,0.174801379,0.046602938,0.059767578,0.138706148,0.103128701,-0.003242778,-0.037423842,-0.231289133,-0.048835769,0.069846489,-0.058257099,0.109667599,0.020435916,dog_girl
c3,-0.054223131,0.088544801,0.022250289,-0.092112318,-0.155027837,0.026586194,-0.085610174,-0.063657448,0.152225271,-0.139110968,0.159032658,-0.07172168,-0.206707388,-0.030963451,-0.057262566,0.258185267,-0.225020289,-0.178393409,0.010468894,-0.001496646,0.047309317,0.075066082,0.01171231,0.03882286,-0.176609635,-0.319545358,-0.069459647,-0.07084886,-0.030375116,-0.058176164,-0.055790737,0.066525698,-0.187731102,0.024491377,0.06131275,0.116703644,-0.012821289,-0.079650223,0.168475181,0.027540952,-0.298814565,0.097015798,0.072954245,0.237299427,0.151425302,0.011739945,-0.005150607,-0.137987033,0.101163447,-0.166930541,0.014438412,0.129386634,-7.68155E-06,0.014020363,0.017335037,-0.118911326,0.024552923,0.097514652,-0.139783382,-0.046090085,0.099438041,-0.038911067,-0.020552363,-0.154160187,0.19105503,0.052600145,-0.102043197,-0.216870219,0.103581265,-0.149211824,-0.10970059,0.106784381,-0.124587446,-0.153327227,-0.300593257,-0.030099573,0.351263821,0.11668133,-0.13443546,0.107726738,0.075924583,0.000536339,0.116455466,0.182385564,-0.004150577,0.084585808,-0.048657797,0.058589909,0.230531111,-0.064243771,-0.017584803,0.183586746,-0.012669813,0.084494703,0.013976451,0.017363193,-0.037374895,0.041135039,-0.121964023,0.013856636,0.050084598,-0.021709044,-0.021759078,0.136185348,-0.1465424,0.114175707,-0.035708744,-0.007837406,-0.01724546,0.059143811,-0.078495383,-0.005077265,0.135883421,-0.257351071,0.186059654,0.167728469,0.004158097,0.067127153,0.125780821,0.068711475,-0.057366587,-0.008007396,-0.26694563,-0.05920716,0.114000365,-0.080639973,0.148693427,0.016500318,dog_girl
c4,-0.098244227,0.078074314,0.07080853,-0.11978738,-0.157618672,-0.001112574,-0.121098444,-0.056212161,0.145583555,-0.202543005,0.182049498,-0.073520735,-0.199550822,-0.036721792,-0.038747124,0.213218018,-0.155580044,-0.181182534,0.015421415,0.007386136,0.07093209,0.048047081,-0.004880801,0.002149578,-0.12971963,-0.361409485,-0.130487382,-0.046672255,-0.049458202,-0.057717938,-0.023646336,0.05449022,-0.167734548,0.03366188,0.020772267,0.155102402,-0.028385088,-0.090387709,0.111889273,0.023400579,-0.256992012,0.04251916,0.033317696,0.216409013,0.146343634,0.006196388,0.037904758,-0.164472923,0.107503712,-0.130503461,0.022197384,0.155641526,0.007329986,0.059504695,0.059703499,-0.063622907,0.090249807,0.102783054,-0.139753312,-0.016852841,0.125796601,-0.035204642,-0.000239903,-0.144595727,0.220320478,0.068960682,-0.087189928,-0.237017199,0.151649788,-0.150758281,-0.116997093,0.096370317,-0.158585131,-0.169780269,-0.234317571,-0.003864191,0.322732747,0.137653992,-0.129281625,0.109325349,0.029710775,-0.03638285,0.108791836,0.182383791,0.026441043,0.063266382,-0.065562017,0.035139963,0.27493462,-0.075727083,0.008712209,0.197521746,-0.00315217,0.073719427,0.039492823,-0.019233033,-0.049540881,0.054833677,-0.122428514,0.008982066,-0.004255163,-0.078114755,-0.071853489,0.078589439,-0.100787491,0.141853541,-0.038555324,0.017726809,-0.058726631,0.010002032,-0.100720532,-0.023156311,0.143700778,-0.218490809,0.193921,0.149669439,0.071666904,0.094311111,0.142462447,0.127852917,-0.030731067,-0.047755077,-0.224124104,-0.03629059,0.07082773,-0.044770986,0.080459565,0.023164202,dog_girl
c5,-0.061998386,0.037869893,0.02469304,-0.10325332,-0.118613683,-0.033172637,-0.095324293,-0.05711418,0.161310926,-0.171109647,0.178673416,-0.065875657,-0.178097978,-0.021052575,-0.045023024,0.192387238,-0.196545437,-0.19388786,0.001424163,0.023868281,0.070573986,0.030594204,0.000308413,0.036418855,-0.168085754,-0.360318333,-0.116805807,-0.036623709,-0.02374427,-0.057873543,-0.01447309,0.050450101,-0.228998393,-0.000352046,0.046993472,0.125947431,-0.007680784,-0.061882038,0.160603136,0.044698291,-0.308537215,0.080988027,0.070100874,0.214343727,0.129645303,0.025532905,0.022838034,-0.176940247,0.12154226,-0.148093894,0.054684594,0.154048249,0.053546254,0.055701479,0.027243961,-0.08080589,0.062709257,0.12220113,-0.126671568,0.00903445,0.109328486,0.008137726,0.02915954,-0.09759891,0.185954198,0.05411908,-0.076900467,-0.253982246,0.118082196,-0.178654835,-0.135102391,0.115830489,-0.100706026,-0.182421729,-0.281060606,-0.026336158,0.314599663,0.098223597,-0.153843105,0.130466953,0.018856207,-0.048532516,0.116043642,0.169590175,-0.003095498,0.111965612,-0.062732592,0.022920296,0.325005323,-0.038162183,-0.008259729,0.201061577,0.000423312,0.094179437,0.058401991,0.004985603,-0.063204855,0.048707925,-0.154778421,-0.008368312,0.010662613,-0.010936768,-0.071788348,0.097246565,-0.154658794,0.158649206,-0.032838192,-0.014152226,-0.034701329,0.065295093,-0.0977121,-0.049925413,0.116318665,-0.237567723,0.216837108,0.156872571,0.075944148,0.074760333,0.15235889,0.064017028,-0.013109672,-0.014266587,-0.23148492,-0.038714424,0.091623262,-0.066742741,0.109159425,0.005120174,dog_girl
c6,-0.062402088,0.032964818,0.060823739,-0.11242602,-0.133675203,-0.017206937,-0.128532365,-0.041524153,0.179313794,-0.205653995,0.183814466,-0.058021113,-0.165645719,-0.041951235,-0.07468345,0.244896322,-0.242061242,-0.217502072,-0.023920432,-0.011068381,0.048562899,0.077082448,0.015928715,0.014309324,-0.14449051,-0.407977194,-0.078168266,-0.05477602,-0.053309128,-0.058268428,0.001382508,0.094076157,-0.157740802,0.070480824,0.024730004,0.120819926,0.022801667,-0.084317029,0.132941455,0.033326186,-0.332908541,0.054866172,0.057655387,0.199050918,0.142823994,-0.019145874,0.018896589,-0.146845385,0.112633631,-0.145518675,-0.005617455,0.164759323,0.045132603,0.031470876,0.061176296,-0.07632222,0.037631832,0.108929709,-0.093863212,-0.045357775,0.067859791,-0.050027162,0.029260118,-0.127240986,0.183219209,0.082783788,-0.075853936,-0.22653228,0.144989133,-0.13395378,-0.141587913,0.072692707,-0.14031522,-0.160669163,-0.260586888,-0.058973365,0.315918267,0.083509333,-0.148558915,0.126876324,0.050719101,-0.012335894,0.084112413,0.218010753,-0.025501475,0.09582971,-0.067477897,0.036823869,0.244067565,-0.058174327,-0.011010957,0.168184057,-0.02451814,0.098254077,0.047085173,-0.019187914,-0.050720382,0.086443931,-0.127142936,0.019529156,0.013322766,-0.000303964,-0.052006189,0.06669572,-0.070107676,0.104946956,-0.035894956,0.00402505,-0.013178878,0.100828491,-0.030488545,-0.068062298,0.109029271,-0.188780472,0.192323193,0.160293296,0.051452976,0.130735055,0.12904796,0.118519165,-0.052965298,-0.022781897,-0.217971101,-0.021323821,0.069329046,-0.042229958,0.079517946,0.022045506,dog_girl
c7,-0.088236488,0.030447435,0.065264031,-0.099795036,-0.113494702,-0.029886466,-0.097960949,-0.026611386,0.148283005,-0.189508557,0.176671743,-0.105867073,-0.160179272,-0.025330402,-0.041708134,0.223674774,-0.22163114,-0.207978487,-0.002046185,-0.009241363,0.058111392,0.022557499,-0.027742123,0.013581384,-0.149214566,-0.37517193,-0.09800142,-0.065316334,-0.011688828,-0.047473297,-0.031993069,0.026215753,-0.152914792,0.024176277,0.035507351,0.090951011,0.031575877,-0.109168857,0.191762999,0.020869568,-0.299547166,0.037434831,0.081152618,0.221406713,0.145698726,0.036746211,-0.012842976,-0.112417534,0.168097138,-0.142738968,0.006386286,0.155263469,0.032863095,0.06611833,0.025662091,-0.057418421,0.058806442,0.133567274,-0.132874608,-0.030876176,0.070089847,-0.02284109,0.035625827,-0.136124581,0.23612012,0.067762822,-0.087250903,-0.209337115,0.150885403,-0.134917602,-0.136618793,0.040900171,-0.145825833,-0.128329113,-0.245380148,-0.043432847,0.342929125,0.089412451,-0.129590273,0.117102593,0.01650559,-0.052084953,0.110381804,0.181396142,-0.013376458,0.073569842,-0.026843987,-0.013187341,0.298285335,-0.03143841,-0.003182032,0.158545673,-0.02661729,0.092943132,0.035049904,-0.030322697,-0.059640825,0.061770461,-0.112656467,-0.002222301,0.022249341,-0.0313958,-0.025759835,0.11082904,-0.163124636,0.127847031,-0.015360364,0.039150294,0.003773687,0.114883535,-0.057216398,-0.051511396,0.111897901,-0.204226673,0.183765158,0.167238623,0.074440472,0.090569474,0.128989398,0.084960066,-0.032674782,0.013568467,-0.244914681,-0.042174891,0.081654936,-0.030058611,0.112700753,0.045268733,dog_girl
